inducteeId,inducteeName,classYear,suggestedTheme,wordCount,sourcePageUrl,excerpt,candidateUse
branka-malinar-2025,Branka Malinar,2025,education,192,https://clevelandinternationalhalloffame.com/branka-malinar/,"In 1973, she completed an undergraduate degree in Elementary Education at Baldwin Wallace College and began working for...",staff-draft-only
branka-malinar-2025,Branka Malinar,2025,community-service,114,https://clevelandinternationalhalloffame.com/branka-malinar/,"In the summer of 1976, Branka helped assemble a committee of North Ridgeville residents who approached the city...",staff-draft-only
branka-malinar-2025,Branka Malinar,2025,community-service,150,https://clevelandinternationalhalloffame.com/branka-malinar/,"In 1977, Branka and Jerry were part of a group of founding members of The North Ridgeville Historical...",staff-draft-only
branka-malinar-2025,Branka Malinar,2025,biographical-context,60,https://clevelandinternationalhalloffame.com/branka-malinar/,Collectively the goals of the two entities are to promote the Croatian culture in Cleveland by educating the...,staff-draft-only
branka-malinar-2025,Branka Malinar,2025,biographical-context,31,https://clevelandinternationalhalloffame.com/branka-malinar/,"In 2006, Branka encouraged two of her grandkids to join the American Zagreb Junior Tamburitzans. She drove them...",staff-draft-only
branka-malinar-2025,Branka Malinar,2025,early-life,100,https://clevelandinternationalhalloffame.com/branka-malinar/,"In 1993, Branka participated in the Ellis Island Oral History Project, which is stored at the Ellis Island...",staff-draft-only
carl-robson-2022,Carl Robson,2022,early-life,44,https://clevelandinternationalhalloffame.com/carl-robson/,"Carl Robson was raised in Hinsdale, Illinois. He attended College of Wooster, Ohio, then Case-Western Reserve Medical School....",staff-draft-only
carl-robson-2022,Carl Robson,2022,early-life,82,https://clevelandinternationalhalloffame.com/carl-robson/,"Carl did his Internal Medicine Residency at Cleveland MetroHealth, then worked in the St. Clair-Superior neighborhood, an under-served,...",staff-draft-only
carl-robson-2022,Carl Robson,2022,education,51,https://clevelandinternationalhalloffame.com/carl-robson/,Carl formed the non-profit Menelik Hall Foundation Inc. in 1987 for student assistance and Ethiopian projects in general....,staff-draft-only
carl-robson-2022,Carl Robson,2022,community-service,55,https://clevelandinternationalhalloffame.com/carl-robson/,Carl was instrumental in the establishment of the first Cleveland Cultrual Garden of an African country. He helped...,staff-draft-only
carl-robson-2022,Carl Robson,2022,biographical-context,33,https://clevelandinternationalhalloffame.com/carl-robson/,Many best know Dr. Robson as the owner of Empress Taytu Ethiopian Restaurant at 6125 St. Clair Ave....,staff-draft-only
carolyn-balogh-2016-2016,Carolyn Balogh – 2016,2016,early-life,33,https://clevelandinternationalhalloffame.com/carolyn-balogh-2016/,"Carolyn Balogh was born and raised in Cleveland, Ohio. She earned her B.S. in Education from Ohio University...",staff-draft-only
carolyn-balogh-2016-2016,Carolyn Balogh – 2016,2016,life-work,33,https://clevelandinternationalhalloffame.com/carolyn-balogh-2016/,"When Carolyn’s husband established their business, Mar-Bal, Inc. in 1970, Carolyn assumed the role of Human Resource Manager...",staff-draft-only
carolyn-balogh-2016-2016,Carolyn Balogh – 2016,2016,life-work,36,https://clevelandinternationalhalloffame.com/carolyn-balogh-2016/,You will see Carolyn at all the events and programs for the Cleveland Hungarian community such as the...,staff-draft-only
carolyn-balogh-2016-2016,Carolyn Balogh – 2016,2016,biographical-context,43,https://clevelandinternationalhalloffame.com/carolyn-balogh-2016/,Carolyn Balogh was inducted into the 2016 Class of the Cleveland International Hall of Fame on the evening...,staff-draft-only
carolyn-balogh-2016-2016,Carolyn Balogh – 2016,2016,early-life,33,https://clevelandinternationalhalloffame.com/induction-event-info/carolyn-balogh/,"Carolyn Balogh was born and raised in Cleveland, Ohio. She earned her B.S. in Education from Ohio University...",staff-draft-only
carolyn-balogh-2016-2016,Carolyn Balogh – 2016,2016,life-work,46,https://clevelandinternationalhalloffame.com/induction-event-info/carolyn-balogh/,"When Carolyn’s husband established their business, Mar-Bal, Inc. in 1970, Carolyn assumed the role of Human Resource Manager...",staff-draft-only
catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,2026,community-service,81,https://clevelandinternationalhalloffame.com/catherine-jorgensen-mccutcheon/,Norwegians generally are not eager to seek a spotlight for themselves. They defer to produce actual accomplishments and...,staff-draft-only
catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,2026,early-life,103,https://clevelandinternationalhalloffame.com/catherine-jorgensen-mccutcheon/,The year was significant. 1893 was the year of the Columbian Exposition in Chicago. The exposition was to...,staff-draft-only
catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,2026,community-service,105,https://clevelandinternationalhalloffame.com/catherine-jorgensen-mccutcheon/,"Our dozen members decided to publicize this one hundred year event on July 4th, 1993 by hosting an...",staff-draft-only
catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,2026,biographical-context,101,https://clevelandinternationalhalloffame.com/catherine-jorgensen-mccutcheon/,(A quote from an 1893 Cleveland newspaper clip: “Intercepting the Viking was a delegation of tugs…Meanwhile everyone was...,staff-draft-only
catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,2026,community-service,61,https://clevelandinternationalhalloffame.com/catherine-jorgensen-mccutcheon/,Beyond founding Ohio Norsemen I have participated in the extended ethnic community of my dear city. As a...,staff-draft-only
catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,2026,education,78,https://clevelandinternationalhalloffame.com/catherine-jorgensen-mccutcheon/,The Northern Ohio Returned Peace Corps group initiated many service activities both local and international and I taught...,staff-draft-only
catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,2026,community-service,77,https://clevelandinternationalhalloffame.com/catherine-jorgensen-mccutcheon/,Promoting safe cycling has been another engaging passion. We worked with the state for road signs requiring three...,staff-draft-only
david-gilbert-2025,David Gilbert,2025,life-work,75,https://clevelandinternationalhalloffame.com/david-gilbert/,"David Gilbert serves as president and CEO of Greater Cleveland Sports Commission (GCSC), an organization dedicated to making...",staff-draft-only
david-gilbert-2025,David Gilbert,2025,community-service,45,https://clevelandinternationalhalloffame.com/david-gilbert/,"GCSC attracts, creates, manages and enhances significant sporting and competitive events. Since 2000, the organization has attracted over...",staff-draft-only
david-gilbert-2025,David Gilbert,2025,community-service,78,https://clevelandinternationalhalloffame.com/david-gilbert/,David leads the Destination Cleveland team to carry out the organization’s mission of stimulating economic growth by attracting...,staff-draft-only
david-gilbert-2025,David Gilbert,2025,community-service,114,https://clevelandinternationalhalloffame.com/david-gilbert/,David is an ambassador for Cleveland around the globe. He led the effort to attract some of the...,staff-draft-only
david-gilbert-2025,David Gilbert,2025,education,74,https://clevelandinternationalhalloffame.com/david-gilbert/,David also dedicates his time to several organizations. He serves as Chair of the North Coast Waterfront Development...,staff-draft-only
dick-pogue-2015,Dick Pogue,2015,education,92,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,"Richard W. (“Dick”) Pogue is Senior Advisor (i.e., full-time independent consultant) at Jones Day in Cleveland, Ohio. A...",staff-draft-only
dick-pogue-2015,Dick Pogue,2015,biographical-context,103,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,"Mr. Pogue joined the law firm Jones, Day, Cockley & Reavis in Cleveland as an Associate in 1957,...",staff-draft-only
dick-pogue-2015,Dick Pogue,2015,life-work,69,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,"On 6/30/94, Mr. Pogue retired from Jones Day and became Senior Advisor to (and a Director and major...",staff-draft-only
dick-pogue-2015,Dick Pogue,2015,life-work,35,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,"Over the years Mr. Pogue served as a Director of various companies, including Continental Airlines, Derlan Industries (Canada),...",staff-draft-only
dick-pogue-2015,Dick Pogue,2015,education,116,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,Mr. Pogue has chaired many major organizations in the civic arena in Cleveland and Northeast Ohio (including The...,staff-draft-only
dick-pogue-2015,Dick Pogue,2015,education,66,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,He chairs the Advisory Committee for the (Ralph) Regula Institute at Mount Union University; and is a member...,staff-draft-only
dick-pogue-2015,Dick Pogue,2015,education,216,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,He has been active in the field of Higher Education: (a) He became a Trustee of the University...,staff-draft-only
dick-pogue-2015,Dick Pogue,2015,biographical-context,63,https://clevelandinternationalhalloffame.com/richard-pogue-2015/,"In 1930, as a two-year-old, he spent a year in Paris while his father assisted Ropes & Gray,...",staff-draft-only
dick-russ-2015,Dick Russ,2015,life-work,51,https://clevelandinternationalhalloffame.com/dick-russ-2015/,"Dick Russ has been serving the people of Northeast Ohio for some 40 years, both as a professional...",staff-draft-only
dick-russ-2015,Dick Russ,2015,life-work,38,https://clevelandinternationalhalloffame.com/dick-russ-2015/,"Dick also serves as executive producer of Eastern Christian Media, a private not-for-profit multi-media company which he co-founded...",staff-draft-only
dick-russ-2015,Dick Russ,2015,life-work,85,https://clevelandinternationalhalloffame.com/dick-russ-2015/,"Prior to joining North Coast, Dick held a variety of leadership positions in broadcast journalism. Most recently he...",staff-draft-only
dick-russ-2015,Dick Russ,2015,life-work,48,https://clevelandinternationalhalloffame.com/dick-russ-2015/,"His professional media honors include membership in the Ohio Broadcasters Hall of Fame, the Press Club Hall of...",staff-draft-only
dick-russ-2015,Dick Russ,2015,life-work,62,https://clevelandinternationalhalloffame.com/dick-russ-2015/,"Dick is a ten time winner of the regional Emmy Award, and a two time honoree by the...",staff-draft-only
dick-russ-2015,Dick Russ,2015,community-service,41,https://clevelandinternationalhalloffame.com/dick-russ-2015/,"His efforts on behalf of the Northeast Ohio community have earned broad recognition, including the U.S. Attorney General’s...",staff-draft-only
dick-russ-2015,Dick Russ,2015,biographical-context,44,https://clevelandinternationalhalloffame.com/dick-russ-2015/,Dick Russ was inducted into the 2015 Class of the Cleveland International Hall of Fame on the evening...,staff-draft-only
dona-brady-2024,Dona Brady,2024,early-life,61,https://clevelandinternationalhalloffame.com/inductees/dona-brady/,"Dona Brady was born and raised in Cleveland, Ohio and is of Albanian descent. She was a founder...",staff-draft-only
dona-brady-2024,Dona Brady,2024,community-service,41,https://clevelandinternationalhalloffame.com/inductees/dona-brady/,Dona worked with several organizations to resettle ethnic Albanian Kosovar refugees who were sent to Cleveland following the...,staff-draft-only
dona-brady-2024,Dona Brady,2024,life-work,42,https://clevelandinternationalhalloffame.com/inductees/dona-brady/,Dona Brady spearheaded the creation of the Albanian Cultural Garden and worked with the community to erect a...,staff-draft-only
